timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
08:32:46.487,0.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,,320.0,0.0,0.0,,
08:32:47.553,11.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,288.6,-31.4,1.0,,
08:32:48.612,13.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,290.1,-29.9,1.0,,
08:32:49.631,14.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,291.8,-28.2,1.0,,
08:32:50.638,13.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,290.3,-29.7,1.0,,
08:32:51.707,13.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.6,-30.4,1.0,,
08:32:52.730,13.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,292.6,-27.4,1.0,,
08:32:53.773,13.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,290.3,-29.7,1.0,,
08:32:54.835,13.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.4,-30.6,1.0,,
08:32:55.904,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,288.4,-31.6,1.0,,
08:32:56.966,13.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,283.0,-37.0,1.0,,
08:32:58.040,13.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,290.9,-29.1,1.0,,
08:32:59.112,12.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,300.2,-19.8,0.5,,
08:33:00.124,12.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,292.8,-27.2,1.0,,
08:33:01.126,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,288.7,-31.3,0.5,,
08:33:02.187,13.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,281.7,-38.3,1.0,,
08:33:03.205,12.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,291.2,-28.8,1.0,,
08:33:04.220,13.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.8,-30.2,1.0,,
08:33:05.237,12.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.1,-30.9,1.0,,
08:33:06.274,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,288.8,-31.2,1.0,,
08:33:07.311,13.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,288.9,-31.1,1.0,,
08:33:08.356,12.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.4,-30.6,1.0,,
08:33:09.382,12.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.6,-30.4,1.0,,
08:33:10.434,12.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.8,-30.2,1.0,,
08:33:11.499,11.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,289.8,-30.2,1.0,,
08:33:12.566,12.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,293.1,-26.9,1.0,,
08:33:13.634,12.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,301.5,-18.5,1.0,,
08:33:14.637,11.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,305.3,-14.7,1.0,,
08:33:15.641,12.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,306.9,-13.1,1.0,,
08:33:16.668,11.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,307.9,-12.1,1.0,,
08:33:17.710,11.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,308.3,-11.7,1.0,,
08:33:18.770,11.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,308.6,-11.4,1.0,,
08:33:19.816,13.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,308.7,-11.3,1.0,,
08:33:20.892,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,308.7,-11.3,1.0,,
08:33:21.896,12.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,303.4,-16.6,1.0,,
08:33:22.973,11.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,296.8,-23.2,1.0,,
08:33:23.988,11.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,298.0,-22.0,1.0,,
08:33:25.014,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,292.2,-27.8,1.0,,
08:33:26.037,12.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,293.7,-26.3,1.0,,
08:33:27.038,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,301.8,-18.2,1.0,,
08:33:28.097,11.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,304.4,-15.6,1.0,,
08:33:29.103,11.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,295.7,-24.3,1.0,,
08:33:30.106,11.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,297.0,-23.0,1.0,,
08:33:31.182,12.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,299.1,-20.9,1.0,,
08:33:32.254,12.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,294.4,-25.6,1.0,,
08:33:33.275,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,292.9,-27.1,1.0,,
08:33:34.345,12.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,296.0,-24.0,1.0,,
08:33:35.347,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,299.8,-20.2,1.0,,
08:33:36.357,12.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,299.6,-20.4,1.0,,
08:33:37.398,14.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,299.9,-20.1,1.0,,
08:33:38.410,14.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,305.7,-14.3,1.0,,
08:33:39.425,14.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,294.9,-25.1,1.0,,
08:33:40.433,13.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,294.6,-25.4,1.0,,
08:33:41.467,13.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,301.7,-18.3,1.0,,
08:33:42.519,13.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,304.4,-15.6,1.0,,
08:33:43.536,14.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,305.9,-14.1,1.0,,
08:33:44.602,13.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,307.0,-13.0,1.0,,
08:33:45.672,13.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,296.3,-23.7,1.0,,
08:33:46.683,14.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,310.0,-10.0,0.5,,
08:33:47.688,14.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,291.3,-28.7,1.0,,
08:33:48.701,13.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,290.0,-30.0,1.0,,
