timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
17:25:44.810,7.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,302.9,-17.1,1.0,,"car, stop-sign"
17:25:45.826,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,291.1,-28.9,1.0,,car
17:25:46.909,7.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,211.7,-108.3,1.0,,car
17:25:47.971,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,187.0,-133.0,1.0,,car
17:25:49.051,7.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,186.6,-133.4,1.0,,car
17:25:50.082,4.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,293.0,-27.0,1.0,,car
17:25:51.112,6.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,295.8,-24.2,1.0,,car
17:25:52.221,4.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,298.3,-21.7,1.0,,car
17:25:53.439,4.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,300.8,-19.2,1.0,,car
17:25:54.427,5.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,301.2,-18.8,1.0,,car
17:25:55.547,4.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,293.5,-26.5,1.0,,"car, crosswalk-sign"
17:25:56.553,5.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,296.4,-23.6,1.0,,car
17:25:57.680,5.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,297.4,-22.6,1.0,,car
17:25:58.830,6.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,296.9,-23.1,1.0,,
17:25:59.835,4.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,298.0,-22.0,1.0,,"pedestrian, stop-sign"
17:26:01.001,3.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,295.7,-24.3,1.0,,"pedestrian, car"
17:26:02.025,5.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,294.3,-25.7,0.5,,"car, pedestrian, stop-sign"
17:26:03.130,7.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,292.8,-27.2,0.5,,"car, pedestrian"
17:26:04.216,6.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,291.9,-28.1,0.5,,"car, pedestrian"
17:26:05.251,8.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,291.1,-28.9,0.5,,"car, pedestrian"
17:26:06.291,8.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,290.4,-29.6,0.5,,"pedestrian, car"
17:26:07.329,8.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,289.7,-30.3,0.5,,"car, pedestrian, pedestrian"
17:26:08.377,8.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,289.0,-31.0,0.5,,car
17:26:09.367,9.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,288.8,-31.2,0.5,,"car, stop-sign"
17:26:10.459,9.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,337.1,17.1,0.5,,"car, roundabout-sign"
17:26:11.466,8.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,336.0,16.0,0.5,,car
17:26:12.477,8.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,335.2,15.2,0.5,,pedestrian
17:26:13.521,8.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,334.5,14.5,0.5,,crosswalk-sign
17:26:14.534,8.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,334.0,14.0,0.5,,
17:26:15.625,8.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.8,13.8,0.5,,car
17:26:16.679,4.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.7,13.7,0.5,,car
17:26:17.776,8.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.7,13.7,0.5,,car
17:26:18.876,7.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.6,13.6,0.5,,car
17:26:19.865,5.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.5,13.5,0.5,,"car, car"
17:26:20.989,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.6,12.6,0.5,,"car, pedestrian"
17:26:22.095,6.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.1,12.1,0.5,,"car, pedestrian"
17:26:23.133,8.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.0,12.0,0.5,,"car, stop-sign, pedestrian, priority-sign"
17:26:24.230,6.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,331.9,11.9,0.5,,car
17:26:25.279,8.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,331.9,11.9,0.5,,"car, stop-sign"
17:26:26.376,6.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,331.9,11.9,0.5,,car
17:26:27.455,9.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,car
17:26:28.531,8.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.3,12.3,0.5,,"car, stop-sign"
17:26:29.616,9.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,
17:26:30.728,8.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.7,12.7,0.5,,
17:26:31.795,9.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.8,12.8,0.5,,
17:26:32.807,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.6,12.6,0.5,,stop-sign
17:26:33.970,4.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.6,12.6,0.5,,stop-sign
17:26:34.958,7.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,"stop-sign, car"
17:26:36.003,8.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,"car, pedestrian"
17:26:37.079,6.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.5,12.5,0.5,,"car, pedestrian"
17:26:38.127,8.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.3,12.3,0.5,,"car, stop-sign"
17:26:39.253,5.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.2,12.2,0.5,,car
17:26:40.399,4.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.1,12.1,0.5,,"car, stop-sign"
17:26:41.510,4.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.2,12.2,0.5,,
17:26:42.563,6.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,
17:26:43.620,8.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.5,12.5,0.5,,
17:26:44.628,5.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.0,13.0,0.5,,
17:26:45.660,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,338.7,18.7,0.5,,car
17:26:46.692,7.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,339.9,19.9,0.5,,car
17:26:47.841,5.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,340.8,20.8,0.5,,
17:26:48.857,4.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,341.4,21.4,0.5,,car
17:26:50.004,3.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,341.7,21.7,0.5,,car
17:26:51.157,5.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,341.0,21.0,0.5,,car
17:26:52.276,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,336.6,16.6,0.5,,stop-sign
17:26:53.282,7.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,336.0,16.0,0.5,,car
17:26:54.338,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,335.1,15.1,0.5,,"car, roundabout-sign"
17:26:55.412,7.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,334.1,14.1,0.5,,car
17:26:56.570,5.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,321.9,1.9,0.5,,car
17:26:57.663,8.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,336.9,16.9,0.5,,car
17:26:58.768,5.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,339.1,19.1,0.5,,car
17:26:59.886,6.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,334.2,14.2,0.5,,car
17:27:00.916,7.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.5,13.5,0.5,,car
17:27:01.911,8.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,333.3,13.3,0.5,,car
17:27:02.956,7.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,313.3,-6.7,0.5,,car
17:27:04.016,6.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,194.9,-125.1,0.5,,"car, pedestrian, parking-sign, car"
17:27:05.105,7.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,205.7,-114.3,0.5,,"car, car"
17:27:06.167,7.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,228.0,-92.0,0.5,,"car, parking-sign, pedestrian, car"
17:27:07.175,8.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,215.4,-104.6,0.5,,"car, traffic-light, roundabout-sign"
17:27:08.200,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,238.7,-81.3,0.5,,"car, roundabout-sign, stop-sign, car"
17:27:09.262,7.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,353.0,33.0,0.5,,roundabout-sign
17:27:10.276,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,390.3,70.3,0.5,,parking-sign
17:27:11.348,8.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,21.8,-298.2,0.5,,"car, roundabout-sign, roundabout-sign"
17:27:12.433,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,318.3,-1.7,0.5,,"car, roundabout-sign, pedestrian"
17:27:13.487,7.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,318.3,-1.7,1.0,,"car, parking-sign"
17:27:14.476,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,338.6,18.6,1.0,,"car, traffic-light"
17:27:15.564,5.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,343.7,23.7,1.0,,car
17:27:16.562,5.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.7,24.7,1.0,,car
17:27:17.558,8.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,348.3,28.3,0.5,,
17:27:18.597,3.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,348.3,28.3,1.0,,
17:27:19.616,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.4,24.4,1.0,,
17:27:20.653,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.4,24.4,1.0,,"car, car"
17:27:21.671,7.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.4,24.4,1.0,,
17:27:22.693,7.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.3,24.3,1.0,,
17:27:23.765,7.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.3,24.3,1.0,,
17:27:24.778,6.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.3,24.3,1.0,,car
17:27:25.950,3.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,344.6,24.6,1.0,,car
17:27:27.068,6.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,349.5,29.5,1.0,,
17:27:28.080,8.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,348.3,28.3,1.0,,car
17:27:29.184,4.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,346.1,26.1,1.0,,
17:27:30.221,6.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,346.0,26.0,1.0,,
17:27:31.262,7.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,345.7,25.7,1.0,,pedestrian
17:27:32.462,4.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,345.7,25.7,1.0,,
17:27:33.565,6.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,346.4,26.4,1.0,,parking-sign
17:27:34.592,6.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,347.0,27.0,1.0,,parking-sign
17:27:35.637,4.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,347.2,27.2,1.0,,
17:27:36.634,7.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,347.6,27.6,1.0,,parking-sign
17:27:37.663,6.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.3,79.3,0.5,,"parking-sign, car"
17:27:38.743,6.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,350.1,30.1,1.0,,car
17:27:39.827,6.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,349.3,29.3,1.0,,"car, traffic-light, pedestrian"
17:27:40.870,7.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,348.7,28.7,1.0,,car
17:27:41.909,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,346.7,26.7,0.5,,
17:27:42.918,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,323.1,3.1,0.5,,car
17:27:43.955,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,320.3,0.3,0.5,,"parking-sign, car, car"
17:27:45.068,6.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,280.7,-39.3,1.0,,"car, parking-sign"
17:27:46.133,7.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,272.1,-47.9,1.0,,parking-sign
17:27:47.130,6.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,303.8,-16.2,0.5,,"car, parking-sign, oneway-sign"
17:27:48.148,5.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,309.1,-10.9,0.5,,"car, parking-sign, oneway-sign"
17:27:49.166,6.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,371.0,51.0,0.5,,"parking-sign, car"
17:27:50.276,6.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,305.5,-14.5,0.5,,parking-sign
17:27:51.427,5.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,284.3,-35.7,1.0,,"car, parking-sign"
17:27:52.507,5.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,267.3,-52.7,1.0,,"car, parking-sign"
17:27:53.634,6.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,305.6,-14.4,0.5,,"car, parking-sign"
17:27:54.672,4.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,314.1,-5.9,0.5,,"car, pedestrian"
17:27:55.739,4.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,315.0,-5.0,0.5,,
17:27:56.892,6.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,318.8,-1.2,0.5,,
17:27:57.929,7.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,362.6,42.6,1.0,,stop-sign
17:27:58.998,6.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,380.8,60.8,1.0,,
17:28:00.050,4.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,365.7,45.7,1.0,,car
17:28:01.132,6.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,364.9,44.9,1.0,,
17:28:02.212,8.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,364.2,44.2,1.0,,
17:28:03.282,5.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,343.3,23.3,1.0,,
17:28:04.289,7.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,353.8,33.8,1.0,,
17:28:05.395,5.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,358.6,38.6,1.0,,
