timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
17:23:17.481,0.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,,320.0,0.0,0.0,,
17:23:18.590,3.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,411.9,91.9,0.5,,
17:23:19.649,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,412.6,92.6,0.5,,
17:23:20.747,10.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,412.1,92.1,0.5,,
17:23:21.798,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,411.5,91.5,0.5,,
17:23:22.802,10.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,409.3,89.3,0.5,,
17:23:23.848,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,298.1,-21.9,1.0,,
17:23:24.881,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,267.4,-52.6,1.0,,
17:23:25.890,12.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,271.5,-48.5,1.0,,
17:23:26.921,3.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,274.9,-45.1,1.0,,
17:23:27.932,11.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,277.0,-43.0,1.0,,
17:23:28.952,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,262.8,-57.2,1.0,,
17:23:29.961,13.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,255.3,-64.7,1.0,,
17:23:30.973,13.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,261.4,-58.6,1.0,,
17:23:31.995,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,CENTER_DUAL,285.3,-34.7,1.0,,
17:23:33.018,13.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,266.7,-53.3,0.5,,
17:23:34.049,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,324.5,4.5,0.5,,
17:23:35.079,12.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,329.9,9.9,0.5,,
17:23:36.154,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,329.3,9.3,0.5,,
17:23:37.217,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,329.9,9.9,0.5,,
17:23:38.273,12.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,329.6,9.6,0.5,,
17:23:39.287,13.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,330.4,10.4,0.5,,
17:23:40.301,13.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.1,12.1,0.5,,
17:23:41.338,11.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,
17:23:42.426,10.9,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.0,12.0,0.5,,
17:23:43.437,11.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,332.4,12.4,0.5,,
17:23:44.474,12.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,331.7,11.7,0.5,,
17:23:45.560,10.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,330.9,10.9,0.5,,
17:23:46.629,9.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,329.4,9.4,0.5,,
17:23:47.715,10.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,328.2,8.2,0.5,,
17:23:48.760,10.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,327.9,7.9,0.5,,
17:23:49.849,10.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,327.3,7.3,0.5,,
17:23:50.871,11.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,LEFT_LANE_ONLY,326.8,6.8,0.5,,
